2.212256010074763779e+01	9.695804682000528363e-01	1.573678706011627793e-01	4.625136674158489836e-01	1.039258974266519475e+00	1.605883725368376869e+00	4.467802391463167488e+00	2.029843088213357127e+00	1.860238608274752403e+00
2.160463042028574421e+01	7.049170969450180291e-01	7.050481387117455423e-01	4.548923620896279663e-01	1.678707199953321183e+00	1.435750417791062494e+00	1.062792266979210920e+00	2.523475004961219348e+00	1.897850515054726461e+00
2.256062432230238102e+01	8.023020615810457778e-01	3.412413843128924151e-01	6.289451648724821986e-01	9.653548251688657267e-01	1.549538933760209014e+00	5.980386956997593373e+00	2.047983446307834132e+00	1.922317420913418395e+00
2.160549192800406360e+01	7.021095263253761543e-01	9.827451669827844127e-02	1.259404899815178558e-01	1.900237317572261775e+00	1.515613980251176107e+00	3.026561374482860778e+00	2.122930630857206680e+00	1.847482645037842985e+00
2.124068738937405243e+01	6.527304883164160021e-01	4.981425304184061154e-01	8.820348279218091780e-02	1.787170865087912341e+00	1.818583220605204609e+00	1.480284267413682242e+00	2.248692147859993717e+00	1.823762411964642505e+00
2.184593598773058787e+01	5.896185984147960246e-01	4.616753116381259181e-01	1.211631778698454842e-01	1.365419855377577818e+00	1.483643679089402090e+00	1.265428699452351369e+00	2.602981528163228475e+00	1.774805990438690362e+00
2.201972084824141618e+01	7.487318832331507634e-01	2.833208110783742018e-01	1.119727011329447498e-02	1.394927376706213584e+00	2.059702416151686144e+00	4.487366132658558548e+00	1.755933921381013008e+00	1.883375874382955839e+00
2.195841596121210060e+01	8.000558491699637509e-01	1.747269985576532514e-01	9.331986770362904471e-01	1.728350424729170332e+00	1.442286246130118466e+00	2.647215693318712759e+00	2.332373303148683075e+00	1.851369825702330552e+00
2.175919744057403804e+01	3.529173626370131767e-01	3.767108560735780709e-01	2.046773116096267109e-01	1.043469361170112908e+00	1.180787405556112502e+00	1.938048189399008470e+00	2.002539720920466060e+00	1.836828622748050588e+00
2.232200190585090738e+01	7.465373380893496336e-01	2.655263788774800404e-01	7.105679375507096829e-01	1.941519209010222902e+00	1.009956568327390558e+00	5.911128733658467027e+00	1.979749506770881684e+00	1.886683035847750434e+00
2.218368416603849269e+01	2.954137459719833880e-01	4.884952368562504588e-01	4.242547558350145409e-01	5.429742095095695387e-01	2.474464745274151500e+00	5.328840142785347123e-01	2.196196922803164142e+00	1.862471841866444988e+00
2.206660832852181287e+01	4.927190411404954173e-01	3.825818632543292463e-01	1.579133419440135744e-01	1.248411894829772661e+00	9.084536374367223610e-01	4.508455257181278597e+00	2.366702101007053027e+00	1.854636243256176265e+00
2.205303015619630358e+01	5.935639076208755194e-01	2.691663958244053245e-01	2.706972737926547357e-01	1.333105479275117355e+00	7.313337282517635707e-01	1.436548236455498229e+00	2.058601799140185040e+00	1.887160444360891143e+00
2.191820169564694254e+01	7.895400005686209477e-01	1.180443446735602447e-01	1.394160650342324559e-01	1.802299931310193504e+00	1.027563235429697075e+00	4.985213359299944802e-01	2.027012966188915133e+00	1.814171436482237665e+00
2.138011898238502084e+01	3.863947975350391362e-01	4.107642838961578780e-01	6.822045590045998642e-01	1.011336366561268463e+00	2.172193623008623842e+00	4.572946435559520850e+00	1.651535145255371484e+00	1.950757164914896702e+00
2.196714398914922128e+01	5.980447894455553914e-01	8.368678981474651779e-02	3.081317805979777447e-01	1.980516148195445636e+00	2.178414033794925098e-01	6.252185142778363236e+00	2.294210688371814300e+00	1.889813034709974859e+00
2.090931800167173549e+01	7.774963829018828321e-01	4.487589399461196504e-01	2.713894465285867641e-01	2.057296863945472065e+00	1.954439988554513619e+00	5.477161651325999969e+00	1.911398597119016607e+00	1.914359083875126766e+00
2.243831906518266095e+01	9.201119374987160038e-01	3.905724920948286383e-01	2.584245531353557279e-01	1.288950707510645888e+00	1.302079455570844368e+00	4.868332495452035502e+00	2.119616092647545358e+00	1.836437881182184872e+00
2.159377389813156611e+01	7.041493711905522090e-01	2.011350986091391471e-02	7.491924993262646382e-01	6.843883887199460059e-01	1.645323477447889093e+00	1.715863853003499973e+00	1.698173246871526265e+00	1.902997315402732870e+00
2.211285368549112107e+01	7.851405810952868380e-01	2.228639057134486345e-01	5.511725907185456297e-01	1.933757401528342967e+00	1.109497120531291570e+00	2.775513089357136476e+00	1.709231293938319185e+00	1.884431505281960462e+00
2.187771410163726671e+01	4.589261554697575130e-01	1.468225129964379760e-01	3.113647175418516322e-01	1.158402723750693308e+00	6.486025556336008080e-01	2.603287247966892815e-01	2.337662470462552822e+00	1.883232704289753201e+00
2.153849098306342924e+01	4.768342057247449972e-01	7.589677527647700206e-01	3.090682190112898353e-01	1.378637512885633631e+00	2.392727233151431321e+00	4.642058818890294702e+00	2.446134827723325245e+00	1.862605141331241887e+00
2.252438162251711518e+01	6.286804247803097212e-01	9.420958850637914384e-02	4.931136783223832309e-01	1.782208171419515264e+00	1.957636258880809249e-02	3.384286987301631466e+00	2.218582930208984560e+00	1.868390177681642284e+00
2.190436255025936418e+01	6.857887026995482804e-01	1.875450110543901705e-01	5.461745266920443181e-02	1.106991225707974591e+00	2.288841948377938085e+00	1.201040700790324545e+00	2.072471345758096994e+00	1.801092458453283474e+00
2.192802742580698094e+01	4.432910410068707230e-01	5.343740511079404509e-01	8.956561538914655785e-01	1.375037566311043014e+00	1.243293991282407029e+00	6.282344911540257648e+00	2.950014433926081203e+00	1.736230515614594516e+00
