2.028201945514431515e+01	3.721015093357880055e-01	3.946143746529676699e-01	1.804584899940331610e-01	1.374716372707440737e+00	2.005557333105653761e+00	1.531521410834154828e+00	5.119264170421756965e+00	1.473782713489158347e+00
1.995714396028465387e+01	3.755803946318503339e-01	4.667028672741774797e-01	2.598388447672308477e-01	1.476719989087161178e+00	2.125241060612434119e+00	1.401315921530041697e+00	5.008553703211422459e+00	1.442260539160849397e+00
1.957854489119857178e+01	2.971517122606582850e-01	2.512143891561401943e-01	6.480592242995789586e-03	1.450098805968804694e+00	1.427516140178535453e+00	5.589990901337051454e+00	5.178586480271405001e+00	1.488069162017462421e+00
2.041842259639164325e+01	3.837655964708728829e-01	3.867462436024727834e-01	4.075638310041062029e-01	1.348135824943638594e+00	1.375145739694522806e+00	1.348983020084058460e+00	5.202205633087821468e+00	1.444284905234614502e+00
1.987875123589816084e+01	3.567372810977055830e-01	4.324380353369008390e-01	4.779296396045330519e-01	1.514932912831469691e+00	1.566386115565908455e+00	7.157192862748702478e-01	1.936748402813668335e+00	1.480591191090413039e+00
2.020650427245714909e+01	3.876547667423105303e-01	4.193340228898735922e-01	1.604343763873168627e-02	1.487904644437799684e+00	2.063322349525297472e+00	2.031025006543956124e+00	5.145162994385944266e+00	1.472967417686035896e+00
1.975104716304981878e+01	3.359506542124091055e-01	3.343670512745761103e-01	3.741957971736167149e-02	1.565778419156501622e+00	2.877920876619577406e+00	4.106131489644191390e+00	5.007768215327737416e+00	1.463429599459312724e+00
1.993114528252654694e+01	3.515768035035541361e-01	5.143236880559973745e-01	7.905373169444066539e-01	1.162983033659394039e+00	2.586334820826205139e+00	1.569573499958272444e+00	5.197674205325197860e+00	1.466426269605090260e+00
2.004390176525945222e+01	3.309305446636652825e-01	3.313638253687267166e-01	3.130273307986572440e-01	1.552573961107205136e+00	7.023897333256136077e-01	3.538922851351091747e-01	5.130647278228014585e+00	1.489271134801788410e+00
1.991890179028415275e+01	3.649084594002179882e-01	3.700968069856228615e-01	3.485274973628898487e-01	1.421022640478525112e+00	1.986711453058117360e+00	6.867764473002309078e-01	2.115194107261689993e+00	1.462228900669822362e+00
1.965359313220671211e+01	3.594551261785737806e-01	3.983119554653616334e-01	5.954212580508004837e-01	1.352976393956087930e+00	2.393849620243582610e+00	1.382423378076144349e+00	5.047288462239379214e+00	1.481526757118026394e+00
1.978206677474984332e+01	3.435631872671446874e-01	4.506334861782961276e-01	8.443974870099438812e-01	1.060221920716997390e+00	2.891313627395513119e+00	1.367943501840127807e+00	5.355142397934001153e+00	1.452483143751808647e+00
2.006497456817974978e+01	3.471405925999212494e-01	3.861404555429789331e-01	5.845880456614198362e-02	1.457336587288733165e+00	2.378644879275926716e+00	6.604114275903874010e-01	5.158262155180972641e+00	1.474957601750323866e+00
1.967876045988740330e+01	4.618977970337641015e-01	4.439750902053087311e-01	3.893452394577011644e-01	1.924436271094777995e+00	1.589117995965472208e+00	2.636479028222298737e+00	5.097543555762461764e+00	1.467415986267903927e+00
