1.812511567113984157e+01	5.599965625701752714e-01	8.516235810672334594e-01	9.164256644920689698e-01	2.391962726429453401e+00	2.356743263305405289e+00	5.913381101785220473e+00	1.313897947874386629e+00	1.102002690724252831e+00
1.634111457160473435e+01	3.358149973459997328e-01	2.745091588426249590e-02	1.256169537550450022e-01	1.628750844940940024e+00	2.143174479795069587e+00	6.016783674554775363e-01	1.366091442174026671e+00	1.078311753499084702e+00
2.551574482207619710e+01	7.499201228714803547e-01	9.063353440889726498e-01	7.695535189350256600e-01	1.948613363128222975e+00	1.061754395575474907e+00	5.531696878027175579e+00	2.583978222873311026e+00	1.109520631375921607e+00
2.440334456989020140e+01	9.192966598656263644e-01	7.059422870712512843e-01	7.109938885829663047e-01	1.092946771446853926e+00	1.554119065123497512e+00	4.554795382465629316e+00	1.122630672097458593e+00	1.040269228951586911e+00
2.814147692060613437e+01	7.343840820559820459e-01	7.811612445288318440e-01	3.332580844079548466e-01	4.771953532409090037e-01	1.477942701994959140e+00	2.542647144956575289e+00	1.520958932616641945e+00	1.113781662361758018e+00
2.210688195568314995e+01	8.333992885183814092e-01	1.621689294937325165e-01	4.123385011096331043e-01	2.326711906053863466e+00	1.241541992359274982e+00	4.314565666011438871e+00	2.157754261217172065e+00	1.081274641107167644e+00
2.214383641959519977e+01	5.693226655147166637e-01	4.977249794247678993e-01	3.737377553421046827e-01	1.132027096373593666e+00	1.094798499702339889e+00	1.177518161980538158e+00	1.633993545338483955e+00	1.080960025654326806e+00
1.218646575421910327e+01	1.896530842461393029e-01	6.795392066890501015e-01	9.076310743751752064e-01	1.672831181595675343e+00	1.699018071387219608e+00	1.961937138378509360e+00	2.055248671689414941e+00	1.060376135444802470e+00
2.050794736288653297e+01	7.429449929000363495e-01	8.347020805342044714e-01	3.600825522963034264e-01	2.801007934922561837e+00	1.725545339512083665e+00	1.208750072507070783e+00	2.957684694302833428e+00	1.057360329493033602e+00
2.095976209846497795e+01	2.907524280187243071e-01	6.135429660806216434e-01	6.137661144208568231e-01	7.100500001330878330e-01	8.804954442542612947e-01	2.150653307390868019e+00	1.854560665363780947e+00	1.058374200573668711e+00
1.456584982110694959e+01	2.049387830025194146e-01	4.068625148720393381e-01	9.806450868450041769e-01	1.847258511468907738e+00	1.284435169963918932e+00	4.088156857462494465e+00	1.430109283731516578e+00	1.082382171954874961e+00
2.300528184230212148e+01	7.437446303066536091e-01	6.464788436116225556e-02	7.882861007629197170e-01	1.089488428089978145e+00	1.334969395373214462e+00	2.464148021216084672e+00	3.594462359044433786e+00	1.127728655187318019e+00
2.719554703730436174e+01	6.474582478901637073e-01	4.597253339723121890e-01	7.251138897108155845e-01	6.812530893203875282e-01	1.739395496118693707e+00	3.877170221249113258e+00	2.820716467185369503e+00	1.033093342514538326e+00
2.066232682978892399e+01	5.552663088532878710e-01	1.766276464500923238e-01	8.880622108061886344e-01	1.266772424647645057e+00	2.384597483424799158e+00	7.431375216866554778e-01	3.494347769344932519e+00	1.137839723260010372e+00
2.458025820637336878e+01	6.664794893574337298e-01	6.552690925114713627e-01	6.432244169706514691e-01	1.519677434657562776e+00	1.216123212706849754e+00	1.417704606749931595e-01	2.243452244206773472e+00	1.055068800629315628e+00
2.169464755929758226e+01	5.905492149465612073e-01	1.427018347227410888e-01	2.201608110826278331e-01	1.073045439309719740e+00	1.294643728555349593e+00	6.266654357081964832e+00	1.527615865407476070e+00	1.063799295510332144e+00
2.446593455235003489e+01	5.447856083464952537e-01	7.619636245966033838e-01	5.164906499891980252e-01	1.295572199843130212e+00	1.394045342173109381e+00	4.508029537935787090e+00	2.192849910266405189e+00	1.085432855481554881e+00
2.629032815391838440e+01	7.211699001692329913e-01	3.825208479138760831e-01	4.463187783799695274e-01	1.159021868746201500e+00	7.811990188045095929e-01	4.126359092696956665e+00	1.510244541807219010e+00	1.104214403481503792e+00
1.979477473160279999e+01	5.080811774934019809e-01	7.201247057264921203e-01	7.750886462326699311e-01	2.056945931055839782e+00	2.298942694543788967e+00	9.696270241857603001e-01	1.331567121336526993e+00	1.074612740857618487e+00
1.819512625720854615e+01	5.159401469519168115e-01	6.978091820593559369e-01	4.462498585500981191e-02	2.667342635133687523e+00	1.795035650862933485e+00	8.530699610154266477e-01	9.633208320336630326e-01	1.062449140258190372e+00
2.381443918102684520e+01	5.933290028303161989e-01	1.703883158016998023e-01	4.405767381148009698e-01	1.892377547909758428e+00	1.643962025882577560e+00	4.398099872367937202e+00	6.442900482947517826e-01	1.076223978851629903e+00
2.741228872677346828e+01	7.519657055006139235e-01	2.790127749395987511e-01	3.495120071499429604e-01	4.835020983198916045e-01	1.575463003218917857e+00	5.492130619567451078e+00	1.181491648496867164e+00	1.050710387356379893e+00
2.377426712112382035e+01	8.913031675603902970e-01	2.024874794931462788e-02	3.012914331480159302e-01	2.940693670014715710e+00	1.492459970424166338e+00	2.473633614739521924e+00	3.248047133333929359e+00	1.056066651193956929e+00
2.337846020745640629e+01	8.341542920758696633e-01	9.075808471364233965e-01	4.200079524217824045e-01	2.031823466087532726e+00	1.375968206345854261e+00	5.981057772377561754e+00	4.550074638907680158e-01	1.073009943012037448e+00
2.113808585411792862e+01	7.810395428743620583e-01	6.082710395406496495e-01	8.224462107913402820e-01	1.805088351237264410e+00	1.810960893113171988e+00	4.032418645204361773e+00	1.119164368091409845e+00	1.084643081290798339e+00
2.577779144526291333e+01	4.620634204211014340e-01	7.407635154120167931e-01	8.570638342113993113e-01	6.947750061555664214e-01	9.792279543555723054e-01	4.188941175427953745e+00	6.504624045216410577e-01	1.070199089963789429e+00
2.323519539253239330e+01	6.597769579667130957e-01	3.738517094558523879e-01	4.979102316885835045e-01	1.927259330126016801e+00	1.068688421847213466e+00	4.484589814278602482e+00	2.491270156519444612e+00	1.056782893323843231e+00
1.756312161747414891e+01	3.555320018873954213e-01	9.109075455049909786e-01	6.767827865569667756e-01	2.191396835525947662e+00	2.410129417510989747e+00	1.476303502006590440e+00	9.481503834552860166e-01	1.035759050329219555e+00
2.324940500668288479e+01	6.129651872181381966e-01	3.866297332476871795e-01	6.063651353922135945e-01	7.440211611395187719e-01	1.229558016307042090e+00	5.133091651067267058e+00	1.821998863253924350e+00	1.060654017076750000e+00
2.074077356297092578e+01	6.417847551517290583e-01	7.364408015131691521e-01	5.446965747910580413e-01	1.644516468173757628e+00	1.801811086198100265e+00	3.280588423368041795e+00	1.450259027876318774e+00	1.068250300517800788e+00
2.451951245618061037e+01	5.136468264909921366e-01	2.963170092699501934e-02	9.248965162858185929e-01	1.759424796389381429e+00	6.522665742463021887e-01	3.307588729687152451e+00	2.893599029169112047e+00	1.108906952603822882e+00
2.276904859594429098e+01	6.568850962970597118e-01	2.083630233087002404e-01	2.055245742899111105e-01	1.881264661347690659e+00	2.350222052204395062e+00	4.029165611409293746e+00	1.221450712298072228e+00	1.069568200726639384e+00
2.305858668815778501e+01	7.124979871780012797e-01	7.999292346545656684e-01	9.279201662464312550e-01	1.079353894048166618e+00	1.569485390108563916e+00	1.578096528922959596e+00	2.177075121294481441e+00	1.072378547003394411e+00
2.492774163563681000e+01	9.337517088776920993e-01	8.566677829479671935e-01	7.706459929553280963e-01	3.857659880000380292e-01	2.281678774782999852e+00	1.412683656525457021e+00	6.693093290277130070e-01	1.058568790265534965e+00
2.455211048014676933e+01	8.075564938978947449e-01	2.192393864198115827e-01	7.441040398423629521e-01	2.506098207123339527e+00	1.982596699606176793e+00	9.887605388662070727e-01	1.365104128402715666e+00	1.058776560099580211e+00
2.318369552861473792e+01	5.680788453592076070e-01	7.454487003136881507e-01	2.153594998376391345e-01	1.910776181316415023e+00	6.015371588168022532e-01	6.954349836709957655e-01	2.022064268201345882e+00	1.068508108975109838e+00
2.636764351177805210e+01	6.219589381072730960e-01	2.909940769112620007e-01	2.954471428772488806e-01	6.411665319966065590e-01	1.432945354175134689e+00	1.997131014506956515e-01	2.299495914429688259e+00	1.053645950147740207e+00
2.584631408653695672e+01	6.375970283121151772e-01	8.058201102892215140e-01	8.495736075918061125e-01	1.136268586026508043e+00	1.038046072900635552e+00	3.691621940080860309e+00	8.480073839992537943e-01	1.098995089269591885e+00
2.112007817216559857e+01	5.916960989125555903e-01	7.898655610765215052e-01	5.151836844632465828e-01	2.106193969271474842e+00	1.554734393889342314e+00	3.504919855720844080e+00	1.020452979397600934e+00	1.090332477607192097e+00
2.515205888705494175e+01	9.678049060610535159e-01	4.707346159265801133e-01	5.918938452345630097e-01	5.055600808845126526e-01	2.175739799665573848e+00	4.436608242739297658e+00	1.515159238737790126e+00	1.079670633895922105e+00
2.793587266094570865e+01	9.819170438858720873e-01	2.618945965731365177e-01	6.384181034086128248e-01	4.270650675236838945e-01	5.751508432940323212e-01	1.398472439209751395e+00	1.149376680078555646e+00	1.062116678882816023e+00
2.048807554113317408e+01	4.202913244453101993e-01	5.104255885853973274e-01	3.632416950112334342e-01	1.847448634839957915e+00	7.075663882312818176e-01	3.916492805816252254e+00	3.261665743711828824e+00	1.123977924344253587e+00
2.076354041705224418e+01	6.012961029148053971e-01	5.038307480881467626e-01	4.004415491228226487e-01	2.654267824967084799e+00	5.767998195714446608e-01	9.251118210236316530e-01	1.313919848719029559e+00	1.089853169452358328e+00
2.139804864452215583e+01	3.660641659866398778e-01	1.626534262767244943e-01	1.784380938360543567e-01	1.141133296202286873e+00	1.741019823373072706e+00	1.781688610041485488e+00	2.540239489507176707e+00	1.084916128679924485e+00
2.296208505832764146e+01	9.417313632026625969e-01	1.093299063886547379e-01	9.190008907793495441e-02	1.571590376404607081e+00	4.531909437412397490e-01	9.646928257967538056e-02	2.422671089971847991e+00	1.055609007198485827e+00
1.727837691767765804e+01	3.792233886220509054e-01	3.356800384033684637e-01	9.872276224793948840e-01	1.561470207612071448e+00	1.053915660324230119e+00	3.311709752973105214e+00	1.607992437420768139e+00	1.054371140619960290e+00
1.938294229104187139e+01	3.951304352126119857e-01	3.480122437343820541e-01	9.879524576601138586e-01	1.557718366965610057e+00	1.281910846923336456e+00	1.734516955516673731e+00	1.695220541790082525e+00	1.080345281660264556e+00
2.742837324109445873e+01	9.860820097382667626e-01	4.124643013160855243e-01	7.134424437865061197e-01	1.419257693076850790e+00	1.174356482524135714e+00	6.266239276159574878e+00	1.713978205699283164e+00	1.053144854633202510e+00
2.257174766995204607e+01	8.991858491115117813e-01	2.263727365342688425e-01	3.737175698274451396e-01	4.494142983384812884e-01	2.125584652725858170e+00	4.645534687144915686e+00	2.585588260865969268e+00	1.114078156435810429e+00
2.015029661875665568e+01	9.912921120879909509e-01	9.277184094138324344e-01	2.791158154855240547e-01	2.186129718276733858e+00	2.845198131764444138e+00	2.232485494579757646e+00	6.205696845319091937e-01	1.075025588721868486e+00
2.022301692007791729e+01	6.440630534940238183e-01	5.561492796312221820e-01	8.436111262981562664e-01	2.066126301408719446e+00	1.915085372638577477e+00	3.110958046847684066e+00	8.916576431395093483e-01	1.061579170236084391e+00
2.338325748854610708e+01	7.526679538669535097e-01	2.609673354149524283e-01	9.526289634949022256e-01	3.277361621177242723e-01	1.619707875572795608e+00	1.000729795063120209e+00	2.181472263841147452e+00	1.092777292362403951e+00
2.442656323636112603e+01	7.334234453495523942e-01	1.744765243905212482e-01	7.643707576925641289e-01	8.654743128263450158e-01	1.623942587006280691e+00	4.485034795510081551e+00	1.439305752346269562e+00	1.080659246522014172e+00
1.790201881665074879e+01	4.010803447776414288e-01	1.582155878717729502e-01	1.410370899282315238e-01	1.871665029600241281e+00	1.647176346828060911e+00	1.159205362864962119e+00	2.523447497773623649e+00	1.088622283258105394e+00
1.618312959802542039e+01	3.551841450420375468e-01	7.894920633976062474e-01	8.293937511471816126e-01	2.038162431876153757e+00	1.044700366943319469e+00	6.123339919153726996e+00	3.162648130206755948e+00	1.023340501829174576e+00
2.025694804876174615e+01	9.766971616687838420e-01	8.768741555541696986e-01	4.504093811867579400e-01	1.640838240547745741e+00	2.504991561292773561e+00	3.367262534936450447e+00	2.063868110191824368e+00	1.079153155827894617e+00
2.440410029811491555e+01	9.406087268504920162e-01	9.450409619591490507e-02	1.223553693211575505e-01	9.848314192961722391e-01	1.339740570287655919e+00	2.376447569557083583e-01	8.781217284789127886e-01	1.072749828114438531e+00
2.344368787736260984e+01	6.271957800191916288e-01	7.665042531703126771e-01	6.869863873361667927e-01	2.004945957979868520e+00	1.433373086308875610e+00	6.212665851721717480e+00	1.179086658658746067e+00	1.073056446735516589e+00
2.112492651010167322e+01	4.813984712464449700e-01	3.225010711234071459e-01	6.651765494559819247e-01	1.752359453913417076e+00	2.520630316808633253e+00	1.635367701053593859e+00	1.009013612866961118e+00	1.046826087260793070e+00
2.468464433753950615e+01	9.514433791768907023e-01	9.812886229144451855e-01	6.407295593764265051e-01	6.486295787701432669e-01	2.539589610896903604e+00	4.980937621841399654e+00	1.830501365121772528e+00	1.062881724389680427e+00
2.400192484020200112e+01	6.375847866386276097e-01	5.191436257527365372e-02	3.700570260909000209e-01	1.472800961780849960e+00	7.093835856932046990e-01	8.017567528545065381e-01	2.145648272707121329e+00	1.085670081680326193e+00
2.404953495196431135e+01	4.962676553307889260e-01	2.545520904951673047e-01	5.351055274843306842e-02	9.226901205785349447e-01	1.328480248612540437e+00	2.323820037463026456e+00	1.354513979449476935e+00	1.055760059366111836e+00
2.084902020520376453e+01	6.240932113962522898e-01	5.835008389044056276e-01	2.155808892544324451e-01	2.353278088704092053e+00	1.031434681835343259e+00	1.632752073479365018e+00	1.743131568974284118e+00	1.064094959420692543e+00
2.571836275341239286e+01	4.287813877822447273e-01	8.167660604852678974e-01	6.411737661634444585e-01	3.761484297160546109e-01	2.889244073770344534e-01	2.794399723870077512e+00	2.854848565615748068e+00	1.037902473596317598e+00
2.428244587886841188e+01	8.245009687926946329e-01	4.726013924092712926e-01	3.169718324113787178e-01	1.177068279134644069e+00	1.148751614987896685e+00	5.006788476570584123e+00	1.118353634573132638e+00	1.102921124888426974e+00
2.014706726493560041e+01	7.797601012412807009e-01	7.606816082688244718e-01	5.044319505118793900e-01	2.920239904701980471e+00	1.304025769234536947e+00	2.795947588459594790e+00	2.726147218205545286e+00	1.110860408576877845e+00
2.157885642388216141e+01	5.587702695771579187e-01	2.721013523030789139e-01	4.342740609956449727e-01	1.219916285442751880e+00	8.399278040808773049e-01	2.698325608339038784e+00	3.411096639293628385e+00	1.124051964063838449e+00
1.907779177705506157e+01	6.334152396447001454e-01	9.062426971581351021e-01	9.114927580968814613e-01	2.581055954037115630e+00	2.193211566378540756e+00	7.502419997298325205e-01	3.667374860879154319e+00	1.016386071890400089e+00
2.019508326539359899e+01	6.125193329517804042e-01	4.005190976577133188e-01	4.110766042511408980e-01	2.801789597586502811e+00	1.115037209761260861e+00	1.565224206310450894e+00	1.358277607723131997e+00	1.034616427598988420e+00
2.723096368536689127e+01	8.692591322994672742e-01	1.587587018907974379e-01	7.042217368913827880e-01	7.532354388869265671e-01	1.208152766611982232e+00	5.592011075975143797e+00	1.624706719697281976e+00	1.099807774292225648e+00
2.001668939764292787e+01	5.029285731990285058e-01	3.129807139200524446e-01	2.763803617226843756e-01	9.309125580667004796e-01	2.797246017724702050e+00	8.780052769538554402e-01	2.358064831245746618e+00	1.042494442076176586e+00
2.447665554042586322e+01	8.431489511966775430e-01	6.204398997479178002e-01	8.169422357966902304e-01	1.149743392548079113e+00	1.828834735246639864e+00	4.182119796500560760e+00	2.891890237854118695e+00	1.026367721160692303e+00
2.073819834863676803e+01	6.511348844270397063e-01	2.137673294097055254e-01	6.893347799336934090e-01	1.282497612959532240e-01	2.320790376858238968e+00	2.328450504003031440e+00	1.260834034712211338e+00	1.037490796280417182e+00
2.160512991693940066e+01	7.792741499249352666e-01	4.480401218662333207e-01	4.184636208693975346e-01	1.295065420476688489e+00	2.682431954111375028e+00	1.644164746908212127e-01	1.864187537271126516e+00	1.044649223471970423e+00
2.182125391299836537e+01	6.357356985550117745e-01	1.519742739699772027e-01	4.988492735788274679e-01	2.040317845920438078e+00	1.380862751802225841e+00	3.898181649746857325e+00	1.201716948012576447e+00	1.058843470613766824e+00
1.971667616784930033e+01	5.588464350687192272e-01	2.283426423801883098e-01	3.474247017412033789e-01	1.324707015871932070e+00	1.733296768091866502e+00	1.613731571268057774e+00	1.518721597741814477e+00	1.071389116238779193e+00
2.578055370756867148e+01	8.517943449486338192e-01	2.181512714890518345e-01	5.352645427056909044e-01	1.848125396432675371e+00	1.394474209466569414e+00	1.201957053756305960e-01	2.274672953390878938e+00	1.078791586182775264e+00
2.215387574659207814e+01	2.406184067686634453e-01	9.423484850138071911e-01	9.861761817061689417e-01	1.296248853794311762e+00	2.203253578572890170e+00	4.880868342802353155e+00	1.911892810093645645e+00	1.067362759184165455e+00
2.150390016042767272e+01	8.652844793156910796e-01	5.586703369065968428e-01	7.040330823098703283e-02	2.623896150215508705e+00	5.920216816406459470e-01	2.726447572228151706e-01	2.419699878971653728e+00	1.107206083918814699e+00
2.200285065021915543e+01	9.109277394386050553e-01	1.013185339999754103e-01	9.277125079495071591e-02	1.699157076606058192e+00	2.492425578540162778e+00	5.565497575541179742e+00	1.669193283300164143e+00	1.111959080683631695e+00
2.076814633770430163e+01	7.355827514925609156e-01	1.961089775667443080e-01	5.766502057497362860e-02	2.700663346438368695e+00	2.316438296541068809e+00	3.485413528591889243e+00	2.556785710470534490e+00	1.040515932242533692e+00
2.339272236486537082e+01	8.203709049929510666e-01	7.319529298723229105e-02	4.520488727232235826e-01	1.134114101042573930e+00	2.455493229612333739e+00	3.371298397025305427e+00	2.643333969435257114e+00	1.074799434021621813e+00
